Index	Longitude	Latitude	Depth	Salinity_current	Temperature_current	Salinity_future	Temperature_future	Fucus_vesiculosus_bio	Idotea_baltica_abu	POINT_X	POINT_Y
5743	20.86393	63.12788	4	4.4825296402	14.4467191696	2.7231972218	16.2676277161	18.38	0.00	341348.208899997	7004282.1103
5744	20.86372	63.12754	6	4.486330986	14.4491100311	2.725902319	16.2670974731	6.54	0.00	341335.816100001	7004244.6332
5745	21.08091	63.29144	4.3	3.7262639999	15.1468381882	2.2296721935	17.2993488312	0.01	0.00	353113.603299997	7022059.40489999
5746	21.08101	63.2917	6.4	3.7262639999	15.1468381882	2.2296721935	17.2993488312	0.01	0.00	353119.896999999	7022088.2368
5747	21.08083	63.29123	1.8	3.7262639999	15.1468381882	2.2296721935	17.2993488312	330.84	0.00	353108.558499999	7022036.116
5748	22.84938	60.05213	0.5	5.6007757187	18.7409763336	3.3162279129	19.9250621796	0.00	0.00	435885.005500003	6657884.2254
5749	22.84927	60.05206	1	5.6007757187	18.7409763336	3.3162279129	19.9250621796	245.06	25.00	435878.742899999	6657876.53099999
5750	22.8491	60.05196	2.5	5.6007757187	18.7409763336	3.3162279129	19.9250621796	0.00	75.00	435869.079800002	6657865.5513
5751	21.13787	60.78735	1	5.8083286285	17.1349372864	3.4062280655	18.0695991516	0.00	425.00	344052.345299996	6742613.5707
5752	21.13781	60.78733	2.3	5.8083286285	17.1349372864	3.4062280655	18.0695991516	0.00	400.00	344048.983000002	6742611.48229999
5753	21.13773	60.7873	4.5	5.8083286285	17.1349372864	3.4062280655	18.0695991516	0.00	50.00	344044.483999997	6742608.32649999
5754	21.10081	60.87647	0.4	5.8005237579	16.5726146698	3.4267115593	17.3371047974	0.00	0.00	342463.676399998	6752627.87339999
5755	21.10101	60.87647	2.4	5.8005237579	16.5726146698	3.4267115593	17.3371047974	735.19	125.00	342474.537299998	6752627.4037
5756	21.05905	60.93784	4.8	5.7874240875	16.0167446136	3.4501354694	16.8408279419	0.01	0.00	340495.901100002	6759563.2573
5757	22.30617	60.07292	0.8	5.656375885	18.3145217896	3.3651843071	20.0988769531	20.83	400.00	405680.088699996	6660842.07239999
5758	22.30592	60.07291	3	5.656375885	18.3145217896	3.3651843071	20.0988769531	0.82	0.00	405666.142399996	6660841.3099
5759	22.30562	60.0729	5	5.656375885	18.3145217896	3.3651843071	20.0988769531	0.00	25.00	405649.412500001	6660840.6178
5760	22.30582	59.86268	0.8	5.6283726692	17.0887203217	3.4536895752	19.1873130798	116.41	550.00	405068.948899999	6637422.31459999
5761	22.30567	59.8626	2.8	5.6283726692	17.0887203217	3.4536895752	19.1873130798	0.00	350.00	405060.320500001	6637413.6156
5762	22.30526	59.86269	4.6	5.6302285194	17.0906639099	3.4541125298	19.1869621277	0.00	200.00	405037.604900002	6637424.2212
5763	22.7483	59.98237	0.4	5.5712924004	16.5911006927	3.6063787937	16.9993743896	16.34	0.00	430108.185199998	6650212.64369999
5764	22.7483	59.98232	2.4	5.5712924004	16.5911006927	3.6063787937	16.9993743896	73.52	0.00	430108.081299997	6650207.07299999
5765	21.8516	59.75204	2	5.7790055275	15.4334697723	3.6339786053	17.7276554108	0.00	0.00	379230.357699997	6625829.7038
5766	21.85191	59.75224	4	5.7790055275	15.4334697723	3.6339786053	17.7276554108	0.00	125.00	379248.491499997	6625851.4184
5767	21.85211	59.75246	6	5.7790055275	15.4334697723	3.6339786053	17.7276554108	0.00	25.00	379260.515100002	6625875.5584
5768	21.51318	59.78898	2	5.8517284393	15.8755884171	3.6173048019	18.1982936859	0.00	0.00	360367.178599998	6630600.07169999
5769	21.51358	59.789	4	5.8517284393	15.8755884171	3.6173048019	18.1982936859	0.00	0.00	360389.710600003	6630601.46599999
5770	21.51401	59.78902	6	5.8517284393	15.8755884171	3.6173048019	18.1982936859	0.00	25.00	360413.926200002	6630602.798
5771	21.58895	59.73856	2	5.827665329	15.1450471878	3.6675026417	17.5307331085	0.00	0.00	364417.851300001	6624830.5137
5772	21.58887	59.73888	4	5.8290405273	15.1814212799	3.6641790867	17.5682849884	0.00	0.00	364414.635899998	6624866.3068
5773	21.58887	59.73919	6	5.8290405273	15.1814212799	3.6641790867	17.5682849884	0.00	50.00	364415.877199999	6624900.82459999
5774	21.75946	59.79339	2	5.8251810074	15.4855957031	3.6386365891	17.7671127319	0.00	50.00	374206.5744	6630603.87359999
5775	21.75988	59.79358	4	5.8265485764	15.4428138733	3.643228054	17.7106933594	16.34	25.00	374230.853100001	6630624.2446
5776	21.76025	59.79371	6	5.8264231682	15.4540433884	3.6421625614	17.7179889679	1.63	0.00	374252.102200001	6630638.0278
5777	21.41866	59.82925	2	5.8742275238	16.1429729462	3.5872392654	18.3157577515	0.82	50.00	355235.165799997	6635284.28249999
5778	21.41924	59.8295	4	5.8743042946	16.160823822	3.5859122276	18.327917099	0.00	150.00	355268.748300001	6635310.8665
5779	21.41937	59.82962	6	5.8743042946	16.160823822	3.5859122276	18.327917099	0.00	0.00	355276.549500003	6635323.94709999
5780	21.70218	59.84058	2	5.8376545906	15.9729804993	3.6037011147	18.2160625458	0.82	0.00	371171.962700001	6635967.6909
5781	21.70279	59.8406	4	5.8376545906	15.9729804993	3.6037011147	18.2160625458	0.00	25.00	371206.225500002	6635968.7467
5782	21.70324	59.84063	6	5.8376545906	15.9729804993	3.6037011147	18.2160625458	0.00	0.00	371231.559500001	6635971.2236
5783	21.49532	59.75821	2	5.8577756882	15.2535076141	3.6601476669	17.6108093262	0.00	0.00	359236.829999998	6627211.3247
5784	21.49573	59.75837	4	5.8577756882	15.2535076141	3.6601476669	17.6108093262	0.00	25.00	359260.526699997	6627228.2793
5785	21.49602	59.75863	6	5.8577756882	15.2535076141	3.6601476669	17.6108093262	0.00	50.00	359277.898299999	6627256.6202
5786	21.82538	59.95124	2	5.7878866196	16.9477920532	3.5140609741	18.970489502	0.00	25.00	378476.409900002	6648061.64909999
5787	21.82573	59.9514	4	5.7878866196	16.9477920532	3.5140609741	18.970489502	0.00	0.00	378496.539800003	6648078.8348
5788	21.36846	59.79172	2	5.8696832657	15.8699455261	3.609732151	18.1115226746	571.82	100.00	352257.302900001	6631215.15619999
5789	21.36771	59.79193	4	5.8696832657	15.8699455261	3.609732151	18.1115226746	8.17	325.00	352216.135200001	6631240.1891
5790	21.36719	59.79228	6	5.8696832657	15.8699455261	3.609732151	18.1115226746	89.86	400.00	352188.486299999	6631280.30279999
5791	23.62997	59.90592	0.5	5.3334856033	16.9762115479	3.5736398697	17.4979667664	32.68	50.00	479290.356399998	6641098.6816
5792	23.62977	59.90591	3.1	5.3250689507	16.9342079163	3.5757660866	17.4452629089	326.75	275.00	479279.156900003	6641097.62909999
5793	23.62962	59.90591	4.5	5.3250689507	16.9342079163	3.5757660866	17.4452629089	245.06	25.00	479270.761799998	6641097.6754
5794	21.69883	59.92987	2	5.821688652	16.7214698792	3.5475049019	18.7509212494	0.00	225.00	371325.478	6645917.69799999
5795	21.69927	59.92988	4	5.8210701942	16.7167949677	3.5488693714	18.7504425049	0.00	25.00	371350.110100001	6645917.96759999
5796	21.69968	59.92991	6	5.8210701942	16.7167949677	3.5488693714	18.7504425049	0.00	25.00	371373.141699999	6645920.5223
5797	23.56327	59.7842	2	5.2296438217	15.210354805	3.5787899494	16.3456020355	0.00	25.00	475469.070299997	6627558.6634
5798	23.56327	59.78417	3.3	5.2296438217	15.210354805	3.5787899494	16.3456020355	81.69	0.00	475469.048600003	6627555.32079999
5799	23.56325	59.78414	4.1	5.2296438217	15.210354805	3.5787899494	16.3456020355	81.69	25.00	475467.903399996	6627551.9855
5800	21.44122	59.77351	2	5.86591959	15.4821100235	3.639603138	17.8093719482	0.00	25.00	356262.880800001	6629029.5872
5801	21.44077	59.77349	4	5.86591959	15.4821100235	3.639603138	17.8093719482	0.00	0.00	356237.529700003	6629028.32479999
5802	21.44038	59.77348	6	5.86591959	15.4821100235	3.639603138	17.8093719482	8.17	25.00	356215.589900001	6629028.04729999
5803	21.42767	59.73665	2	5.8579106331	15.0116701126	3.6828978062	17.3655319214	0.82	25.00	355344.635499998	6624954.749
5804	21.42812	59.73634	4	5.8579106331	15.0116701126	3.6828978062	17.3655319214	0.00	0.00	355368.604900002	6624919.2639
5805	21.42849	59.73616	6	5.8579106331	15.0116701126	3.6828978062	17.3655319214	0.00	25.00	355388.633299998	6624898.42529999
5806	21.31253	59.78679	2	5.8808937073	15.9186229706	3.6111314297	18.1617679596	0.00	25.00	349096.8821	6630790.7817
5807	21.3127	59.78649	4	5.8808937073	15.9186229706	3.6111314297	18.1617679596	0.00	0.00	349105.083800002	6630756.99929999
5808	21.31278	59.78638	6	5.8808937073	15.9186229706	3.6111314297	18.1617679596	0.00	0.00	349109.082599997	6630744.5727
5809	21.5644	59.98873	2	5.8532781601	17.1636543274	3.5072174072	18.8497333527	0.00	225.00	364049.873000003	6652737.7069
5810	21.56479	59.98852	4	5.8525595665	17.1569690704	3.5073361397	18.8474826813	0.00	200.00	364070.783100001	6652713.53069999
5811	21.56496	59.98841	6	5.8525595665	17.1569690704	3.5073361397	18.8474826813	0.00	50.00	364079.8231	6652700.9365
5812	21.38903	61.09375	0.3	5.6802182198	18.3002605438	3.2438008785	19.6812858582	8.17	150.00	359059.545900002	6776196.1081
5813	21.38907	61.09407	1.9	5.6802182198	18.3002605438	3.2438008785	19.6812858582	0.00	250.00	359063.092799998	6776231.6851
5814	21.09538	60.11109	2	5.8721728325	16.8699817657	3.5056262016	18.2054595947	408.44	50.00	338475.467600002	6667402.59989999
5815	21.09555	60.11124	4	5.8721728325	16.8699817657	3.5056262016	18.2054595947	0.00	25.00	338485.638899996	6667418.8913
5816	21.09577	60.11143	6	5.8721728325	16.8699817657	3.5056262016	18.2054595947	0.00	75.00	338498.7817	6667439.51579999
5817	21.06418	60.16805	2	5.8719267845	16.8443660736	3.5038955212	18.0700263977	245.06	25.00	337019.295699998	6673819.92309999
5818	21.06385	60.16813	4	5.8723444939	16.839931488	3.5042874813	18.0684452057	0.82	125.00	337001.377700001	6673829.63219999
5819	21.06363	60.16824	6	5.8723444939	16.839931488	3.5042874813	18.0684452057	0.00	0.00	336989.708899997	6673842.41409999
5820	22.1425	60.39072	1	6.7755098343	19.6088409424	2.585637331	20.7821311951	0.00	0.00	397549.147699996	6696488.83969999
5821	23.67827	59.88407	1.5	5.2235827446	16.5535526276	3.5614953041	17.0137023926	37.17	25.00	481981.885200001	6638650.05229999
5822	23.67835	59.88419	2.5	5.2235827446	16.5535526276	3.5614953041	17.0137023926	0.41	25.00	481986.429499998	6638663.40199999
5823	23.67843	59.88439	4.5	5.2235827446	16.5535526276	3.5614953041	17.0137023926	0.41	0.00	481991.016599997	6638685.66589999
5824	21.442	60.04195	2	5.8469018936	17.2804431915	3.4927444458	18.8022060394	0.82	25.00	357447.103100001	6658918.33399999
5825	21.44198	60.04178	4	5.8469018936	17.2804431915	3.4927444458	18.8022060394	0.00	125.00	357445.266800001	6658899.4459
5826	21.44197	60.04163	6	5.8469018936	17.2804431915	3.4927444458	18.8022060394	0.00	25.00	357444.072499997	6658882.76359999
5827	21.74781	60.06161	6	5.7907266617	17.6639060974	3.4730751514	19.2761154175	0.00	0.00	374556.070799998	6660496.90289999
5828	21.25989	60.00934	2	5.8806538582	16.8098373413	3.5258858204	18.4658679962	0.00	200.00	347155.481200002	6655688.20169999
5829	21.1551	60.54875	0.4	5.83233881	17.568983078	3.4263510704	18.3343582153	0.00	0.00	343862.7399	6715997.1801
5830	21.15495	60.54888	1.7	5.83233881	17.568983078	3.4263510704	18.3343582153	40.84	125.00	343855.1268	6716012.008
5831	21.15449	60.549	2.8	5.83233881	17.568983078	3.4263510704	18.3343582153	7.35	0.00	343830.463100001	6716026.4439
5832	21.87992	60.12018	0.6	5.8875961304	18.3695144653	3.4894337654	19.9013881683	0.00	0.00	382118.156599998	6666780.9248
5833	21.2041	60.50343	0.4	5.8348708153	17.754650116	3.4290189743	18.5295467377	326.75	0.00	346339.932199999	6710836.52589999
5834	21.20424	60.50347	1.8	5.8348708153	17.754650116	3.4290189743	18.5295467377	171.54	0.00	346347.807800002	6710840.66019999
5835	21.20425	60.50345	2.8	5.8348708153	17.754650116	3.4290189743	18.5295467377	0.00	0.00	346348.264200001	6710838.4098
5836	21.04015	60.83513	0.2	5.8178415298	16.2666683197	3.4553599358	16.9346389771	0.00	0.00	338966.315700002	6748166.8202
5837	21.04049	60.83511	1.2	5.8178415298	16.2666683197	3.4553599358	16.9346389771	661.67	0.00	338984.703299999	6748163.7762
5838	22.1238	59.87812	0.3	5.7011194229	17.0079212189	3.4859809875	19.1328372955	0.00	0.00	394920.354500003	6639413.5179
5839	22.12379	59.87819	1.5	5.7011194229	17.0079212189	3.4859809875	19.1328372955	0.41	0.00	394920.012699998	6639421.3304
5840	22.12377	59.87834	3.6	5.7011194229	17.0079212189	3.4859809875	19.1328372955	0.00	0.00	394919.360299997	6639438.0694
5841	21.49922	60.1719	0.5	5.8564658165	18.3766498566	3.4097275734	19.8130664825	8.17	0.00	361174.170400001	6673269.9318
5842	14.58283	55.89943	8.6	7.3209319115	15.0388154984	5.023542881	15.3626594543	0.00	0.00	-87783.2506999969	6236045.7236
5843	14.58283	55.89943	8.9	7.3209319115	15.0388154984	5.023542881	15.3626594543	0.00	0.00	-87783.2506999969	6236045.7236
5844	14.912	55.92465	12.5	7.2499914169	14.7861814499	4.9531760216	15.6638221741	0.00	25.00	-66986.2198999971	6235996.5876
5845	15.7085	55.954	3.2	7.0949826241	14.6709794998	4.8124399185	15.3851604462	0.00	33.33	-17156.1054000034	6232803.6477
5846	15.7085	55.954	5.9	7.0949826241	14.6709794998	4.8124399185	15.3851604462	0.00	200.00	-17156.1054000034	6232803.6477
5847	15.70984	55.95504	8.7	7.0949826241	14.6709794998	4.8124399185	15.3851604462	0.00	25.00	-17058.6636999994	6232908.34659999
5848	15.70984	55.95504	10.7	7.0949826241	14.6709794998	4.8124399185	15.3851604462	0.00	50.00	-17058.6636999994	6232908.34659999
5849	17.52238	58.83767	0.2	5.9951386452	16.6268615723	4.0507392883	17.3533115387	0.00	237.50	126550.733999997	6540080.09329999
5850	17.52238	58.83767	0.3	5.9951386452	16.6268615723	4.0507392883	17.3533115387	0.00	556.25	126550.733999997	6540080.09329999
5851	17.52238	58.83767	0.4	5.9951386452	16.6268615723	4.0507392883	17.3533115387	0.53	255.00	126550.733999997	6540080.09329999
5852	17.52238	58.83767	0.5	5.9951386452	16.6268615723	4.0507392883	17.3533115387	0.06	231.67	126550.733999997	6540080.09329999
5853	17.52238	58.83767	0.6	5.9951386452	16.6268615723	4.0507392883	17.3533115387	7.45	284.78	126550.733999997	6540080.09329999
5854	17.52238	58.83767	0.7	5.9951386452	16.6268615723	4.0507392883	17.3533115387	1.06	796.15	126550.733999997	6540080.09329999
5855	17.52238	58.83767	0.9	5.9951386452	16.6268615723	4.0507392883	17.3533115387	7.76	93.75	126550.733999997	6540080.09329999
5856	17.52238	58.83767	1.7	5.9951386452	16.6268615723	4.0507392883	17.3533115387	0.00	500.00	126550.733999997	6540080.09329999
5857	17.52238	58.83767	1.8	5.9951386452	16.6268615723	4.0507392883	17.3533115387	3.76	39.48	126550.733999997	6540080.09329999
5858	17.52238	58.83767	1.9	5.9951386452	16.6268615723	4.0507392883	17.3533115387	0.00	25.00	126550.733999997	6540080.09329999
5859	17.52238	58.83767	2	5.9951386452	16.6268615723	4.0507392883	17.3533115387	3.07	210.94	126550.733999997	6540080.09329999
5860	17.52238	58.83767	2.1	5.9951386452	16.6268615723	4.0507392883	17.3533115387	0.00	270.83	126550.733999997	6540080.09329999
5861	17.52238	58.83767	2.2	5.9951386452	16.6268615723	4.0507392883	17.3533115387	0.00	227.08	126550.733999997	6540080.09329999
5862	17.52238	58.83767	2.3	5.9951386452	16.6268615723	4.0507392883	17.3533115387	0.00	641.67	126550.733999997	6540080.09329999
5863	17.52238	58.83767	2.6	5.9951386452	16.6268615723	4.0507392883	17.3533115387	0.51	150.00	126550.733999997	6540080.09329999
5864	17.52238	58.83767	4.7	5.9951386452	16.6268615723	4.0507392883	17.3533115387	0.00	54.17	126550.733999997	6540080.09329999
5865	17.52238	58.83767	4.8	5.9951386452	16.6268615723	4.0507392883	17.3533115387	1.00	55.56	126550.733999997	6540080.09329999
5866	17.52238	58.83767	4.9	5.9951386452	16.6268615723	4.0507392883	17.3533115387	0.33	8.33	126550.733999997	6540080.09329999
5867	17.52238	58.83767	5	5.9951386452	16.6268615723	4.0507392883	17.3533115387	0.09	52.27	126550.733999997	6540080.09329999
5868	17.52238	58.83767	5.1	5.9951386452	16.6268615723	4.0507392883	17.3533115387	0.00	38.89	126550.733999997	6540080.09329999
5869	17.52238	58.83767	5.3	5.9951386452	16.6268615723	4.0507392883	17.3533115387	0.00	250.00	126550.733999997	6540080.09329999
5870	17.52238	58.83767	5.4	5.9951386452	16.6268615723	4.0507392883	17.3533115387	0.00	156.25	126550.733999997	6540080.09329999
5871	17.52238	58.83767	6.1	5.9951386452	16.6268615723	4.0507392883	17.3533115387	0.00	425.00	126550.733999997	6540080.09329999
5872	17.52238	58.83767	6.6	5.9951386452	16.6268615723	4.0507392883	17.3533115387	0.81	275.00	126550.733999997	6540080.09329999
5873	17.52238	58.83767	7.5	5.9951386452	16.6268615723	4.0507392883	17.3533115387	0.00	100.00	126550.733999997	6540080.09329999
5874	17.52238	58.83767	7.7	5.9951386452	16.6268615723	4.0507392883	17.3533115387	3.30	12.50	126550.733999997	6540080.09329999
5875	17.52238	58.83767	7.8	5.9951386452	16.6268615723	4.0507392883	17.3533115387	0.90	60.50	126550.733999997	6540080.09329999
5876	17.52238	58.83767	7.9	5.9951386452	16.6268615723	4.0507392883	17.3533115387	0.02	83.33	126550.733999997	6540080.09329999
5877	17.52238	58.83767	8	5.9951386452	16.6268615723	4.0507392883	17.3533115387	0.00	96.43	126550.733999997	6540080.09329999
5878	17.52238	58.83767	8.1	5.9951386452	16.6268615723	4.0507392883	17.3533115387	0.83	50.00	126550.733999997	6540080.09329999
5879	17.52238	58.83767	8.2	5.9951386452	16.6268615723	4.0507392883	17.3533115387	0.00	50.00	126550.733999997	6540080.09329999
5880	17.54577	58.83825	0.2	5.9605455399	16.6719112396	4.0293474197	17.3891334534	0.00	0.00	127901.254600003	6540014.40969999
5881	17.54577	58.83825	0.3	5.9605455399	16.6719112396	4.0293474197	17.3891334534	0.00	180.56	127901.254600003	6540014.40969999
5882	17.54577	58.83825	0.4	5.9605455399	16.6719112396	4.0293474197	17.3891334534	0.00	208.33	127901.254600003	6540014.40969999
5883	17.54577	58.83825	0.5	5.9605455399	16.6719112396	4.0293474197	17.3891334534	0.09	564.13	127901.254600003	6540014.40969999
5884	17.54577	58.83825	0.6	5.9605455399	16.6719112396	4.0293474197	17.3891334534	0.12	353.57	127901.254600003	6540014.40969999
5885	17.54577	58.83825	1.5	5.9605455399	16.6719112396	4.0293474197	17.3891334534	0.00	150.00	127901.254600003	6540014.40969999
5886	17.54577	58.83825	1.6	5.9605455399	16.6719112396	4.0293474197	17.3891334534	0.00	225.00	127901.254600003	6540014.40969999
5887	17.54577	58.83825	1.7	5.9605455399	16.6719112396	4.0293474197	17.3891334534	0.00	683.33	127901.254600003	6540014.40969999
5888	17.54577	58.83825	1.8	5.9605455399	16.6719112396	4.0293474197	17.3891334534	0.00	225.00	127901.254600003	6540014.40969999
5889	17.54577	58.83825	2	5.9605455399	16.6719112396	4.0293474197	17.3891334534	0.00	315.91	127901.254600003	6540014.40969999
5890	17.54577	58.83825	2.1	5.9605455399	16.6719112396	4.0293474197	17.3891334534	0.00	284.09	127901.254600003	6540014.40969999
5891	17.54577	58.83825	2.2	5.9605455399	16.6719112396	4.0293474197	17.3891334534	0.00	645.83	127901.254600003	6540014.40969999
5892	17.54577	58.83825	2.3	5.9605455399	16.6719112396	4.0293474197	17.3891334534	0.00	213.10	127901.254600003	6540014.40969999
5893	17.54577	58.83825	3.9	5.9605455399	16.6719112396	4.0293474197	17.3891334534	0.38	60.00	127901.254600003	6540014.40969999
5894	17.54577	58.83825	4	5.9605455399	16.6719112396	4.0293474197	17.3891334534	0.00	25.00	127901.254600003	6540014.40969999
5895	17.54577	58.83825	4.1	5.9605455399	16.6719112396	4.0293474197	17.3891334534	0.74	479.17	127901.254600003	6540014.40969999
5896	17.54577	58.83825	4.2	5.9605455399	16.6719112396	4.0293474197	17.3891334534	7.66	241.67	127901.254600003	6540014.40969999
5897	17.54577	58.83825	4.3	5.9605455399	16.6719112396	4.0293474197	17.3891334534	0.59	118.18	127901.254600003	6540014.40969999
5898	17.54577	58.83825	4.4	5.9605455399	16.6719112396	4.0293474197	17.3891334534	0.53	79.17	127901.254600003	6540014.40969999
5899	17.54577	58.83825	4.6	5.9605455399	16.6719112396	4.0293474197	17.3891334534	0.01	43.75	127901.254600003	6540014.40969999
5900	17.54577	58.83825	4.8	5.9605455399	16.6719112396	4.0293474197	17.3891334534	1.37	172.92	127901.254600003	6540014.40969999
5901	17.54577	58.83825	9.5	5.9605455399	16.6719112396	4.0293474197	17.3891334534	0.00	0.00	127901.254600003	6540014.40969999
5902	17.54577	58.83825	9.7	5.9605455399	16.6719112396	4.0293474197	17.3891334534	0.00	87.50	127901.254600003	6540014.40969999
5903	17.54577	58.83825	9.8	5.9605455399	16.6719112396	4.0293474197	17.3891334534	0.13	225.00	127901.254600003	6540014.40969999
5904	17.54577	58.83825	9.9	5.9605455399	16.6719112396	4.0293474197	17.3891334534	0.72	50.00	127901.254600003	6540014.40969999
5905	17.54577	58.83825	10	5.9605455399	16.6719112396	4.0293474197	17.3891334534	0.22	166.67	127901.254600003	6540014.40969999
5906	17.54577	58.83825	10.1	5.9605455399	16.6719112396	4.0293474197	17.3891334534	0.84	71.43	127901.254600003	6540014.40969999
5907	17.54577	58.83825	10.2	5.9605455399	16.6719112396	4.0293474197	17.3891334534	0.00	12.50	127901.254600003	6540014.40969999
5908	17.54577	58.83825	10.3	5.9605455399	16.6719112396	4.0293474197	17.3891334534	0.63	33.33	127901.254600003	6540014.40969999
5909	17.54577	58.83825	10.5	5.9605455399	16.6719112396	4.0293474197	17.3891334534	0.00	25.00	127901.254600003	6540014.40969999
5910	17.55543	58.8138	0.2	5.9506783485	16.5256900787	4.0272541046	17.2871284485	0.00	50.00	128195.206500001	6537250.059
5911	17.55543	58.8138	0.3	5.9506783485	16.5256900787	4.0272541046	17.2871284485	0.17	287.50	128195.206500001	6537250.059
5912	17.55543	58.8138	0.4	5.9506783485	16.5256900787	4.0272541046	17.2871284485	0.00	62.50	128195.206500001	6537250.059
5913	17.55543	58.8138	0.5	5.9506783485	16.5256900787	4.0272541046	17.2871284485	1.91	316.67	128195.206500001	6537250.059
5914	17.55543	58.8138	0.6	5.9506783485	16.5256900787	4.0272541046	17.2871284485	1.08	763.46	128195.206500001	6537250.059
5915	17.55543	58.8138	0.7	5.9506783485	16.5256900787	4.0272541046	17.2871284485	18.69	156.25	128195.206500001	6537250.059
5916	17.55543	58.8138	0.8	5.9506783485	16.5256900787	4.0272541046	17.2871284485	0.00	250.00	128195.206500001	6537250.059
5917	17.55543	58.8138	0.9	5.9506783485	16.5256900787	4.0272541046	17.2871284485	0.00	616.67	128195.206500001	6537250.059
5918	17.55543	58.8138	1.1	5.9506783485	16.5256900787	4.0272541046	17.2871284485	0.01	2891.67	128195.206500001	6537250.059
5919	17.55543	58.8138	1.6	5.9506783485	16.5256900787	4.0272541046	17.2871284485	16.20	900.00	128195.206500001	6537250.059
5920	17.55543	58.8138	1.8	5.9506783485	16.5256900787	4.0272541046	17.2871284485	0.06	283.33	128195.206500001	6537250.059
5921	17.55543	58.8138	2	5.9506783485	16.5256900787	4.0272541046	17.2871284485	153.20	695.00	128195.206500001	6537250.059
5922	17.55543	58.8138	2.1	5.9506783485	16.5256900787	4.0272541046	17.2871284485	134.71	289.58	128195.206500001	6537250.059
5923	17.55543	58.8138	2.2	5.9506783485	16.5256900787	4.0272541046	17.2871284485	230.09	563.89	128195.206500001	6537250.059
5924	17.55543	58.8138	2.4	5.9506783485	16.5256900787	4.0272541046	17.2871284485	20.41	265.63	128195.206500001	6537250.059
5925	17.55543	58.8138	2.5	5.9506783485	16.5256900787	4.0272541046	17.2871284485	0.01	733.33	128195.206500001	6537250.059
5926	17.55543	58.8138	2.7	5.9506783485	16.5256900787	4.0272541046	17.2871284485	2.62	300.00	128195.206500001	6537250.059
5927	17.55543	58.8138	2.8	5.9506783485	16.5256900787	4.0272541046	17.2871284485	58.94	650.00	128195.206500001	6537250.059
5928	17.55543	58.8138	2.9	5.9506783485	16.5256900787	4.0272541046	17.2871284485	0.00	241.67	128195.206500001	6537250.059
5929	17.55543	58.8138	3.7	5.9506783485	16.5256900787	4.0272541046	17.2871284485	3.19	41.67	128195.206500001	6537250.059
5930	17.55543	58.8138	4.3	5.9506783485	16.5256900787	4.0272541046	17.2871284485	0.00	625.00	128195.206500001	6537250.059
5931	17.55543	58.8138	4.4	5.9506783485	16.5256900787	4.0272541046	17.2871284485	0.00	216.67	128195.206500001	6537250.059
5932	17.55543	58.8138	4.5	5.9506783485	16.5256900787	4.0272541046	17.2871284485	0.00	0.00	128195.206500001	6537250.059
5933	17.55543	58.8138	4.8	5.9506783485	16.5256900787	4.0272541046	17.2871284485	0.00	104.17	128195.206500001	6537250.059
5934	17.55543	58.8138	4.9	5.9506783485	16.5256900787	4.0272541046	17.2871284485	0.00	370.00	128195.206500001	6537250.059
5935	17.55543	58.8138	5	5.9506783485	16.5256900787	4.0272541046	17.2871284485	0.00	251.67	128195.206500001	6537250.059
5936	17.55543	58.8138	5.1	5.9506783485	16.5256900787	4.0272541046	17.2871284485	0.00	766.67	128195.206500001	6537250.059
5937	17.55543	58.8138	5.2	5.9506783485	16.5256900787	4.0272541046	17.2871284485	0.00	480.00	128195.206500001	6537250.059
5938	17.55543	58.8138	5.3	5.9506783485	16.5256900787	4.0272541046	17.2871284485	0.00	575.00	128195.206500001	6537250.059
5939	17.55543	58.8138	5.4	5.9506783485	16.5256900787	4.0272541046	17.2871284485	0.00	50.00	128195.206500001	6537250.059
5940	17.55543	58.8138	5.5	5.9506783485	16.5256900787	4.0272541046	17.2871284485	0.00	91.67	128195.206500001	6537250.059
5941	17.55543	58.8138	5.6	5.9506783485	16.5256900787	4.0272541046	17.2871284485	0.00	225.00	128195.206500001	6537250.059
5942	17.55543	58.8138	5.7	5.9506783485	16.5256900787	4.0272541046	17.2871284485	0.00	62.50	128195.206500001	6537250.059
5943	17.55543	58.8138	5.8	5.9506783485	16.5256900787	4.0272541046	17.2871284485	0.00	116.67	128195.206500001	6537250.059
5944	17.55543	58.8138	6.8	5.9506783485	16.5256900787	4.0272541046	17.2871284485	0.32	115.91	128195.206500001	6537250.059
5945	17.55543	58.8138	6.9	5.9506783485	16.5256900787	4.0272541046	17.2871284485	0.26	86.76	128195.206500001	6537250.059
5946	17.55543	58.8138	7	5.9506783485	16.5256900787	4.0272541046	17.2871284485	0.26	219.12	128195.206500001	6537250.059
5947	17.55543	58.8138	7.1	5.9506783485	16.5256900787	4.0272541046	17.2871284485	0.00	91.67	128195.206500001	6537250.059
5948	17.55543	58.8138	7.2	5.9506783485	16.5256900787	4.0272541046	17.2871284485	0.36	37.50	128195.206500001	6537250.059
5949	17.58057	58.75293	0.3	5.9489269257	16.4148368835	4.0343537331	17.0655860901	0.79	62.50	128993.297399997	6530362.0571
5950	17.58057	58.75293	0.5	5.9489269257	16.4148368835	4.0343537331	17.0655860901	0.02	79.63	128993.297399997	6530362.0571
5951	17.58057	58.75293	0.6	5.9489269257	16.4148368835	4.0343537331	17.0655860901	0.60	300.00	128993.297399997	6530362.0571
